open_time,open,high,low,close,volume,close_time,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,bb_basis,bb_standard_deviation,bb_upper,bb_lower,pvo_fast_volume_ema,pvo_slow_volume_ema,pvo,pvo_signal,pvo_histogram
2024-06-17 00:00:00+00:00,66676.86,67298.81,65130.0,66504.33,27386.16851,2024-06-17 23:59:59.999000+00:00,1812061226.756565,1542620,13716.89431,907703353.5304952,68299.538,1500.0564021478024,71299.65080429561,65299.425195704396,22987.046722548486,24657.995670169355,-6.776499476972261,-5.787236663649572,-0.9892628133226893
2024-06-18 00:00:00+00:00,66504.33,66588.23,64060.0,65175.32,42350.10244,2024-06-18 23:59:59.999000+00:00,2755141806.03109,2151711,20076.41361,1305946733.5892808,68175.683,1643.7542300720083,71463.19146014402,64888.17453985599,25965.97837138718,25968.52209756422,-0.009795421423990373,-4.631748415204456,4.621952993780465
2024-06-19 00:00:00+00:00,65175.32,65727.54,64666.0,64974.37,20060.79576,2024-06-19 23:59:59.999000+00:00,1307731953.9545317,1078458,10289.7818,670875724.3137285,68006.79299999999,1784.4514563079706,71575.69591261593,64437.89008738405,25057.488738866075,25530.91273922613,-1.8543167852854583,-4.0762620892206565,2.221945303935198
2024-06-20 00:00:00+00:00,64974.37,66482.94,64559.15,64869.99,24265.29031,2024-06-20 23:59:59.999000+00:00,1584896152.16637,1282687,11828.87934,772646071.2169964,67873.292,1909.8499463320802,71692.99189266415,64053.59210733584,24935.612057502065,25437.162929653823,-1.9717248874758209,-3.6553546488716897,1.6836297613958688
2024-06-21 00:00:00+00:00,64869.99,65066.66,63379.35,64143.56,25993.56442,2024-06-21 23:59:59.999000+00:00,1665541539.708616,1362617,12543.2596,803462610.6919086,67692.1275,2075.9780312102084,71844.08356242042,63540.171437579585,25098.37395942482,25478.37785486465,-1.4914760178394737,-3.222578922665247,1.7311029048257731
2024-06-22 00:00:00+00:00,64143.56,64546.81,63943.82,64262.01,7308.95542,2024-06-22 23:59:59.999000+00:00,470027247.3402083,562832,3756.29045,241583895.4543618,67516.94649999999,2206.1304529926197,71929.20740598523,63104.68559401475,22361.54033797485,24132.494711541345,-7.338463738353325,-4.045755885802863,-3.2927078525504623
2024-06-23 00:00:00+00:00,64262.01,64521.0,63178.32,63210.01,8224.45447,2024-06-23 23:59:59.999000+00:00,526848525.0029452,592759,3974.67964,254685735.53387728,67236.952,2373.29166321476,71983.53532642953,62490.36867357048,20186.604050594102,22954.12136031606,-12.05673380513944,-5.647951469670179,-6.408782335469262
2024-06-24 00:00:00+00:00,63210.01,63369.8,58402.0,60293.3,52161.35414,2024-06-24 23:59:59.999000+00:00,3180853460.924751,2190787,24495.59428,1493633137.5266545,66724.725,2689.992359577198,72104.7097191544,61344.74028084561,25105.796372041164,25117.620084737096,-0.047073379786952065,-4.527775851693534,4.480702471906581
2024-06-25 00:00:00+00:00,60293.3,62420.0,60257.06,61806.01,31189.24361,2024-06-25 23:59:59.999000+00:00,1914901308.84587,1277481,15360.08458,943071608.5109416,66259.6255,2696.0664357473593,71651.75837149471,60867.49262850528,26041.711331727136,25567.36997549731,1.8552606571752013,-3.251168549919787,5.106429207094989
2024-06-26 00:00:00+00:00,61806.01,62487.81,60712.0,60864.99,22485.66463,2024-06-26 23:59:59.999000+00:00,1381716993.355492,1112152,11435.02653,702676210.4365481,65762.922,2728.890102029532,71220.70220405907,60305.141795940945,25494.627223769116,25339.09550546047,0.6138013816441398,-2.478174563607002,3.091975945251142
2024-06-27 00:00:00+00:00,60864.98,62389.22,60606.63,61706.47,18344.28631,2024-06-27 23:59:59.999000+00:00,1126705164.782892,1062176,9298.265,570914131.0571834,65380.465500000006,2734.582526711075,70849.63055342216,59911.30044657786,24394.574775496945,24820.961490981917,-1.717849309100654,-2.3261095127057327,0.6082602036050788
2024-06-28 00:00:00+00:00,61706.46,62225.31,60063.0,60427.84,24821.19255,2024-06-28 23:59:59.999000+00:00,1519872032.026636,1479626,12661.53908,775499790.7912346,64936.3345,2781.163673517536,70498.66184703507,59374.00715296493,24460.208279266644,24820.978606464738,-1.4534895376934465,-2.1515855177032757,0.6980959800098292
2024-06-29 00:00:00+00:00,60427.84,61224.0,60383.77,60986.68,11509.55904,2024-06-29 23:59:59.999000+00:00,701345872.4881144,767669,5461.68911,332791254.69089925,64503.2615,2686.4943952187186,69876.25029043744,59130.27270956256,22467.800703994853,23834.94752746735,-5.735891895281073,-2.868446793218835,-2.867445102062238
2024-06-30 00:00:00+00:00,60986.68,63058.76,60712.21,62772.01,17326.30136,2024-06-30 23:59:59.999000+00:00,1070250012.5446604,1108912,8224.44601,508208752.0856987,64164.862,2446.2548448362577,69057.37168967252,59272.352310327486,21676.80080491872,23352.825589136435,-7.176967848367739,-3.730151004248616,-3.446816844119123
2024-07-01 00:00:00+00:00,62772.01,63861.76,62497.2,62899.99,24547.10538,2024-07-01 23:59:59.999000+00:00,1550980813.6701343,1461508,12388.60654,782785773.8355594,63944.1495,2349.3647498214555,68642.87899964291,59245.42000035709,22118.386124161992,23441.29075883003,-5.643480336805754,-4.112816870760044,-1.5306634660457101
2024-07-02 00:00:00+00:00,62900.0,63288.83,61806.28,62135.47,18573.11875,2024-07-02 23:59:59.999000+00:00,1160792332.6175597,1308816,9453.17931,590763216.5799825,63637.7235,2157.8074088392723,67953.33831767854,59322.10868232146,21572.960374290917,23080.68542484262,-6.532410207059458,-4.596735538019927,-1.935674669039531
2024-07-03 00:00:00+00:00,62135.46,62285.94,59400.0,60208.58,32160.11127,2024-07-03 23:59:59.999000+00:00,1945901232.9066567,1839372,15055.45492,910631739.6738483,63309.502,2155.1922526551857,67619.88650531037,58999.11749468963,23201.752819784622,23753.235487446873,-2.321715995084958,-4.141731629432933,1.8200156343479752
2024-07-04 00:00:00+00:00,60208.57,60498.19,56771.0,57050.01,54568.77276,2024-07-04 23:59:59.999000+00:00,3168619756.2436485,2523236,24982.98822,1450509608.6804216,62859.803,2455.1609375150892,67770.12487503017,57949.481124969825,28027.44819520237,26035.867878006364,7.649371730290512,-1.7835109574882444,9.432882687778756
2024-07-05 00:00:00+00:00,57050.02,57546.0,53485.93,56628.79,81348.24756,2024-07-05 23:59:59.999000+00:00,4515040083.536514,3749255,37926.65162,2104682004.516682,62379.829999999994,2677.946141932099,67735.72228386419,57023.9377161358,36230.64809747893,30133.08118778367,20.23545774060201,2.620282782129806,17.615174958472203
2024-07-06 00:00:00+00:00,56628.79,58475.0,56018.0,58230.13,21651.31558,2024-07-06 23:59:59.999000+00:00,1235398733.4357028,1411065,11083.50401,632724011.5474728,61957.493,2632.6412334270035,67222.77546685401,56692.210533146,33987.67386402063,29504.802253873768,15.193701593300103,5.1349665443638655,10.058735048936239
2024-07-07 00:00:00+00:00,58230.13,58449.46,55724.37,55857.81,19118.93918,2024-07-07 23:59:59.999000+00:00,1094135752.4528687,1289229,9081.66872,519830378.935563,61425.167,2733.870734592275,66892.90846918455,55957.42553081545,31700.17622032515,28735.47906321645,10.317201082976654,6.171413452086424,4.14578763089023
2024-07-08 00:00:00+00:00,55857.81,58236.73,54260.16,56714.62,48090.2049,2024-07-08 23:59:59.999000+00:00,2699942701.375511,2554389,23963.90684,1346497811.2117922,61002.132,2775.134385579398,66552.40077115879,55451.863228841205,34221.719094121276,30169.16245853375,13.43277805990669,7.623686373650477,5.809091686256213
2024-07-09 00:00:00+00:00,56714.61,58296.0,56289.45,58050.0,27732.20788,2024-07-09 23:59:59.999000+00:00,1592351321.655387,1757693,14143.25001,812249336.7493434,60655.9135,2688.5542656085495,66033.0220312171,55278.804968782904,33223.33275348724,29988.647304568283,10.786366640906147,8.256222427101612,2.530144213804535
2024-07-10 00:00:00+00:00,58050.0,59470.0,57157.79,57725.85,24951.73799,2024-07-10 23:59:59.999000+00:00,1452293495.6501489,1766696,12423.53162,723209557.6496755,60298.70650000001,2577.221132650817,65453.14876530164,55144.26423469838,31950.779712950738,29615.54291089656,7.88517302917639,8.182012547516567,-0.2968395183401773
2024-07-11 00:00:00+00:00,57725.85,59650.0,57050.0,57339.89,29761.05735,2024-07-11 23:59:59.999000+00:00,1728929618.0583844,2157661,15019.30135,872986677.1195273,59958.523,2494.9807183864646,64948.48443677293,54968.56156322707,31613.899349419855,29626.321758237555,6.708823347703152,7.887374707553885,-1.178551359850733
2024-07-12 00:00:00+00:00,57339.89,58526.68,56542.47,57889.1,23652.4569,2024-07-12 23:59:59.999000+00:00,1360201319.0761504,1749738,11488.82545,661028735.6644312,59639.8775,2326.2672654142766,64292.41203082856,54987.34296917145,30389.06204950911,29183.81325021996,4.129853727322858,7.13587051150768,-3.0060167841848227
2024-07-13 00:00:00+00:00,57889.09,59850.0,57756.63,59204.02,15357.74519,2024-07-13 23:59:59.999000+00:00,900429281.1482327,1114391,7889.36244,462600767.8610776,59439.578,2177.9820442499718,63795.54208849995,55083.613911500055,28076.551763430787,28159.660060574035,-0.2951324588594971,5.649669917434245,-5.944802376293742
